"","V1","V2"
"137",0.989637305699482,0.974093264248705
"138",0.989690721649485,0.984536082474227
"139",0.989690721649485,0.984536082474227
"140",0.994818652849741,0.974093264248705
"141",0.989637305699482,0.979274611398964
"142",1,0.989690721649485
"143",0.994871794871795,0.974358974358974
"144",0.994845360824742,0.974226804123711
"145",0.989637305699482,0.979274611398964
"146",0.989690721649485,0.974226804123711
"147",0.994818652849741,0.979274611398964
"148",0.994818652849741,0.989637305699482
"149",0.994818652849741,0.974093264248705
"150",0.994818652849741,0.979274611398964
"151",0.994845360824742,0.979381443298969
"152",0.989637305699482,0.974093264248705
"153",0.989637305699482,0.974093264248705
"154",0.994871794871795,0.974358974358974
"155",0.994818652849741,0.979274611398964
"156",0.989637305699482,0.974093264248705
"157",0.994818652849741,0.974093264248705
"158",0.994845360824742,0.984536082474227
"159",0.994818652849741,0.979274611398964
"160",0.989690721649485,0.974226804123711
"161",0.994845360824742,0.979381443298969
"162",0.994845360824742,0.984536082474227
"163",0.989690721649485,0.979381443298969
"164",0.994845360824742,0.974226804123711
"165",0.994845360824742,0.979381443298969
"166",0.989637305699482,0.974093264248705
"167",0.994818652849741,0.984455958549223
"168",0.994818652849741,0.974093264248705
"169",0.989637305699482,0.984455958549223
"170",0.994818652849741,0.984455958549223
"171",0.994845360824742,0.974226804123711
"172",0.994818652849741,0.984455958549223
"173",0.994845360824742,0.984536082474227
"174",0.989690721649485,0.979381443298969
"175",0.994818652849741,0.974093264248705
"176",0.989690721649485,0.984536082474227
"177",0.994818652849741,0.984455958549223
"178",0.989690721649485,0.969072164948454
"179",0.989637305699482,0.974093264248705
"180",0.994818652849741,0.984455958549223
"181",0.994845360824742,0.979381443298969
"182",0.989690721649485,0.979381443298969
"183",0.994845360824742,0.984536082474227
"184",0.989637305699482,0.984455958549223
"185",0.994818652849741,0.979274611398964
"186",0.989690721649485,0.969072164948454
"187",0.994818652849741,0.974093264248705
"188",0.994818652849741,0.974093264248705
"189",0.994818652849741,0.984455958549223
"190",0.994845360824742,0.974226804123711
"191",0.989637305699482,0.974093264248705
"192",0.994818652849741,0.979274611398964
"193",0.994845360824742,0.984536082474227
"194",0.989637305699482,0.979274611398964
"195",0.994845360824742,0.974226804123711
"196",0.98974358974359,0.974358974358974
"197",0.994845360824742,0.979381443298969
"198",0.994818652849741,0.979274611398964
"199",0.994818652849741,0.979274611398964
"200",1,0.984455958549223
